model_id,event_id,condition,target,raw_prediction,prediction,correct,batch_size
Qwen/Qwen2.5-Omni-7B,195490,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,223144,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,238981,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,354379,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,397118,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,436313,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,456914,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,463226,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,470849,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,51436,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,515398,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,548798,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,549295,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,549995,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,56195,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,564626,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,572081,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,589438,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,592253,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,592365,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,592485,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,594023,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,622320,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,624712,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,630476,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,631448,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,638810,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,639917,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,666889,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,667042,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,667091,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,667312,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,668428,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,669075,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,691986,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,695230,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,707417,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,708875,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,714664,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,738495,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,762457,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,804279,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,805610,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,809280,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,827373,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,852107,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,867502,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,867780,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,110359,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,110581,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,122742,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,143307,full_0-8k,Tsik,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,170858,full_0-8k,Tsik,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,209834,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209838,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209851,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209853,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209876,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209886,full_0-8k,Tsik,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,209893,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209901,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209905,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,209919,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,223371,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,31471,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,335642,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,423771,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,480809,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,508866,full_0-8k,Tsik,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,508903,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,50919,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,525735,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,526904,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,549904,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,558254,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,563468,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,610080,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,622312,full_0-8k,Tsik,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,631947,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,632037,full_0-8k,Tsik,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,636120,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,636151,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,642827,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,654915,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,663998,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,666571,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,667582,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,746198,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,753447,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,770853,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,784804,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,792714,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,804713,full_0-8k,Tsik,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,807122,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,816990,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,847877,full_0-8k,Tsik,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,853911,full_0-8k,Tsik,Tsik,Tsik,true,1
Qwen/Qwen2.5-Omni-7B,867489,full_0-8k,Tsik,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,137886,full_0-8k,Twitter,Twitter,Twitter,true,1
Qwen/Qwen2.5-Omni-7B,166603,full_0-8k,Twitter,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,174653,full_0-8k,Twitter,Twitter,Twitter,true,1
Qwen/Qwen2.5-Omni-7B,211769,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,223149,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,227303,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,241125,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,248263,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,248296,full_0-8k,Twitter,Twitter,Twitter,true,1
Qwen/Qwen2.5-Omni-7B,273977,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,274918,full_0-8k,Twitter,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,313999,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,363877,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,36522,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,400874,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,508636,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,508777,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,508992,full_0-8k,Twitter,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,509005,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,509026,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,509046,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,547929,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,550353,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,550482,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,556866,full_0-8k,Twitter,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,558285,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,592286,full_0-8k,Twitter,Twitter,Twitter,true,1
Qwen/Qwen2.5-Omni-7B,598781,full_0-8k,Twitter,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,600731,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,601927,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,602268,full_0-8k,Twitter,Twitter,Twitter,true,1
Qwen/Qwen2.5-Omni-7B,622758,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,624179,full_0-8k,Twitter,Twitter,Twitter,true,1
Qwen/Qwen2.5-Omni-7B,632381,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,651229,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,662800,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,680295,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,680791,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,766645,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,768697,full_0-8k,Twitter,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,786011,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,807189,full_0-8k,Twitter,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,811393,full_0-8k,Twitter,Phee,Phee,false,1
