model_id,event_id,condition,target,raw_prediction,prediction,correct,batch_size
Qwen/Qwen2.5-Omni-7B,223208,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,24031,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,242790,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,26795,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,268974,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,285967,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,317391,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,34756,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,36485,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,377896,full_0-8k,Phee,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,389438,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,395548,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,408631,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,508670,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,508675,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,508696,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,508707,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,508717,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,508775,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,508835,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,508966,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,509009,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,509015,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,509036,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,509047,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,509050,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,511620,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,518079,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,521545,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,525796,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,525942,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,527150,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,527518,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,527789,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,528688,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,536094,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,539354,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,54180,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,547992,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,551590,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,557502,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,558541,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,575225,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,580352,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,582600,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,582669,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,583172,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,583673,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,583769,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,584012,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,590590,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,61472,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,630989,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,631145,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,631485,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,632300,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,632863,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,633531,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,638580,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,639491,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,647588,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,657440,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,658275,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,663233,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,669577,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,704199,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,706021,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,708365,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,734091,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,745366,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,758751,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,773651,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,778988,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,788000,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,794666,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,81234,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,822050,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,822265,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,824405,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,840586,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,851005,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,851788,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,852264,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,857896,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,857970,full_0-8k,Phee,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,860537,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,862343,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,862520,full_0-8k,Phee,Phee,Phee,true,1
Qwen/Qwen2.5-Omni-7B,121321,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,135177,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,173793,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,211832,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,211974,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,212002,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,212103,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,212106,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,212109,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,212110,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,212113,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,212116,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,212120,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,212126,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,212127,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,212130,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,223298,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,228489,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,235891,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,237025,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,242947,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,277849,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,285498,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,294079,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,297892,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,303572,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,31828,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,411252,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,414997,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,422474,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,422515,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,46505,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,495081,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,508896,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,509055,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,509060,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,509065,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,523406,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,527437,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,533988,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,539296,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,541326,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,556028,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,571992,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,582662,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,583884,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,584362,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,586064,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,617822,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,619623,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,622417,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,623382,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,623621,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,623713,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,631021,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,637669,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,652668,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,655668,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,655868,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,667130,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,669272,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,669273,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,670290,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,697899,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,715845,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,732993,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,734314,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,736548,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,739815,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,741056,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,769197,full_0-8k,Seep,Seep,Seep,true,1
Qwen/Qwen2.5-Omni-7B,769489,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,773125,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,781684,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,794037,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,81191,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,857186,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,866515,full_0-8k,Seep,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,866655,full_0-8k,Seep,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,102022,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,121474,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,161850,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,172015,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,190781,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,195490,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,223123,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,223144,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,223263,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,233067,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,238981,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,269263,full_0-8k,Trill,Tsik,Tsik,false,1
Qwen/Qwen2.5-Omni-7B,343808,full_0-8k,Trill,Seep,Seep,false,1
Qwen/Qwen2.5-Omni-7B,354379,full_0-8k,Trill,Phee,Phee,false,1
Qwen/Qwen2.5-Omni-7B,362733,full_0-8k,Trill,Phee,Phee,false,1
