event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
518079,Phee,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5278260707855225,""mean_token_logprob"":-1.5278260707855225,""token_logprobs"":[-1.5278260707855225]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6528260707855225,""mean_token_logprob"":-1.6528260707855225,""token_logprobs"":[-1.6528260707855225]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.2778260707855225,""mean_token_logprob"":-2.2778260707855225,""token_logprobs"":[-2.2778260707855225]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.5903260707855225,""mean_token_logprob"":-1.5903260707855225,""token_logprobs"":[-1.5903260707855225]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8403260707855225,""mean_token_logprob"":-1.8403260707855225,""token_logprobs"":[-1.8403260707855225]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.3403260707855225,""mean_token_logprob"":-2.3403260707855225,""token_logprobs"":[-2.3403260707855225]}]",A,false
521545,Phee,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3728399276733398,""mean_token_logprob"":-1.3728399276733398,""token_logprobs"":[-1.3728399276733398]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4978399276733398,""mean_token_logprob"":-1.4978399276733398,""token_logprobs"":[-1.4978399276733398]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.49783992767334,""mean_token_logprob"":-2.49783992767334,""token_logprobs"":[-2.49783992767334]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.4978399276733398,""mean_token_logprob"":-1.4978399276733398,""token_logprobs"":[-1.4978399276733398]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7478399276733398,""mean_token_logprob"":-1.7478399276733398,""token_logprobs"":[-1.7478399276733398]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.49783992767334,""mean_token_logprob"":-4.49783992767334,""token_logprobs"":[-4.49783992767334]}]",A,false
52861,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4096125364303589,""mean_token_logprob"":-1.4096125364303589,""token_logprobs"":[-1.4096125364303589]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4096125364303589,""mean_token_logprob"":-1.4096125364303589,""token_logprobs"":[-1.4096125364303589]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.6596126556396484,""mean_token_logprob"":-2.6596126556396484,""token_logprobs"":[-2.6596126556396484]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.8471125364303589,""mean_token_logprob"":-1.8471125364303589,""token_logprobs"":[-1.8471125364303589]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5971125364303589,""mean_token_logprob"":-1.5971125364303589,""token_logprobs"":[-1.5971125364303589]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.5346126556396484,""mean_token_logprob"":-3.5346126556396484,""token_logprobs"":[-3.5346126556396484]}]",A,false
533988,Seep,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5553065538406372,""mean_token_logprob"":-1.5553065538406372,""token_logprobs"":[-1.5553065538406372]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5553065538406372,""mean_token_logprob"":-1.5553065538406372,""token_logprobs"":[-1.5553065538406372]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.5553064346313477,""mean_token_logprob"":-2.5553064346313477,""token_logprobs"":[-2.5553064346313477]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.6178065538406372,""mean_token_logprob"":-1.6178065538406372,""token_logprobs"":[-1.6178065538406372]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8053065538406372,""mean_token_logprob"":-1.8053065538406372,""token_logprobs"":[-1.8053065538406372]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.3678064346313477,""mean_token_logprob"":-2.3678064346313477,""token_logprobs"":[-2.3678064346313477]}]",A,false
54180,Phee,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6869934797286987,""mean_token_logprob"":-1.6869934797286987,""token_logprobs"":[-1.6869934797286987]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5619934797286987,""mean_token_logprob"":-1.5619934797286987,""token_logprobs"":[-1.5619934797286987]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.4369935989379883,""mean_token_logprob"":-2.4369935989379883,""token_logprobs"":[-2.4369935989379883]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.4994934797286987,""mean_token_logprob"":-1.4994934797286987,""token_logprobs"":[-1.4994934797286987]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9369934797286987,""mean_token_logprob"":-1.9369934797286987,""token_logprobs"":[-1.9369934797286987]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.1869935989379883,""mean_token_logprob"":-2.1869935989379883,""token_logprobs"":[-2.1869935989379883]}]",D,false
547929,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4123563766479492,""mean_token_logprob"":-1.4123563766479492,""token_logprobs"":[-1.4123563766479492]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4123563766479492,""mean_token_logprob"":-1.4123563766479492,""token_logprobs"":[-1.4123563766479492]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.724856376647949,""mean_token_logprob"":-2.724856376647949,""token_logprobs"":[-2.724856376647949]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.8498563766479492,""mean_token_logprob"":-1.8498563766479492,""token_logprobs"":[-1.8498563766479492]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5998563766479492,""mean_token_logprob"":-1.5998563766479492,""token_logprobs"":[-1.5998563766479492]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.912356376647949,""mean_token_logprob"":-3.912356376647949,""token_logprobs"":[-3.912356376647949]}]",A,false
547992,Phee,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6283295154571533,""mean_token_logprob"":-1.6283295154571533,""token_logprobs"":[-1.6283295154571533]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5658295154571533,""mean_token_logprob"":-1.5658295154571533,""token_logprobs"":[-1.5658295154571533]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.3783295154571533,""mean_token_logprob"":-2.3783295154571533,""token_logprobs"":[-2.3783295154571533]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.5033295154571533,""mean_token_logprob"":-1.5033295154571533,""token_logprobs"":[-1.5033295154571533]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9408295154571533,""mean_token_logprob"":-1.9408295154571533,""token_logprobs"":[-1.9408295154571533]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.2533295154571533,""mean_token_logprob"":-2.2533295154571533,""token_logprobs"":[-2.2533295154571533]}]",D,false
548798,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.35126793384552,""mean_token_logprob"":-1.35126793384552,""token_logprobs"":[-1.35126793384552]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.35126793384552,""mean_token_logprob"":-1.35126793384552,""token_logprobs"":[-1.35126793384552]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.3512678146362305,""mean_token_logprob"":-2.3512678146362305,""token_logprobs"":[-2.3512678146362305]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.85126793384552,""mean_token_logprob"":-1.85126793384552,""token_logprobs"":[-1.85126793384552]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.78876793384552,""mean_token_logprob"":-1.78876793384552,""token_logprobs"":[-1.78876793384552]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.1637678146362305,""mean_token_logprob"":-4.1637678146362305,""token_logprobs"":[-4.1637678146362305]}]",A,false
56195,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3646667003631592,""mean_token_logprob"":-1.3646667003631592,""token_logprobs"":[-1.3646667003631592]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3646667003631592,""mean_token_logprob"":-1.3646667003631592,""token_logprobs"":[-1.3646667003631592]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.739666700363159,""mean_token_logprob"":-2.739666700363159,""token_logprobs"":[-2.739666700363159]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.9271667003631592,""mean_token_logprob"":-1.9271667003631592,""token_logprobs"":[-1.9271667003631592]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6771667003631592,""mean_token_logprob"":-1.6771667003631592,""token_logprobs"":[-1.6771667003631592]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.739666700363159,""mean_token_logprob"":-3.739666700363159,""token_logprobs"":[-3.739666700363159]}]",A,false
580149,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3806545734405518,""mean_token_logprob"":-1.3806545734405518,""token_logprobs"":[-1.3806545734405518]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3806545734405518,""mean_token_logprob"":-1.3806545734405518,""token_logprobs"":[-1.3806545734405518]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.5681545734405518,""mean_token_logprob"":-2.5681545734405518,""token_logprobs"":[-2.5681545734405518]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.5681545734405518,""mean_token_logprob"":-1.5681545734405518,""token_logprobs"":[-1.5681545734405518]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8806545734405518,""mean_token_logprob"":-1.8806545734405518,""token_logprobs"":[-1.8806545734405518]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.8806545734405518,""mean_token_logprob"":-3.8806545734405518,""token_logprobs"":[-3.8806545734405518]}]",A,false
580352,Phee,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4551985263824463,""mean_token_logprob"":-1.4551985263824463,""token_logprobs"":[-1.4551985263824463]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5176985263824463,""mean_token_logprob"":-1.5176985263824463,""token_logprobs"":[-1.5176985263824463]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.7676985263824463,""mean_token_logprob"":-2.7676985263824463,""token_logprobs"":[-2.7676985263824463]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.4551985263824463,""mean_token_logprob"":-1.4551985263824463,""token_logprobs"":[-1.4551985263824463]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7676985263824463,""mean_token_logprob"":-1.7676985263824463,""token_logprobs"":[-1.7676985263824463]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.6426985263824463,""mean_token_logprob"":-3.6426985263824463,""token_logprobs"":[-3.6426985263824463]}]",A,false
590590,Phee,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5025382041931152,""mean_token_logprob"":-1.5025382041931152,""token_logprobs"":[-1.5025382041931152]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5025382041931152,""mean_token_logprob"":-1.5025382041931152,""token_logprobs"":[-1.5025382041931152]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.3150382041931152,""mean_token_logprob"":-2.3150382041931152,""token_logprobs"":[-2.3150382041931152]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.5025382041931152,""mean_token_logprob"":-1.5025382041931152,""token_logprobs"":[-1.5025382041931152]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7525382041931152,""mean_token_logprob"":-1.7525382041931152,""token_logprobs"":[-1.7525382041931152]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.190038204193115,""mean_token_logprob"":-4.190038204193115,""token_logprobs"":[-4.190038204193115]}]",A,false
592253,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3907331228256226,""mean_token_logprob"":-1.3907331228256226,""token_logprobs"":[-1.3907331228256226]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4532331228256226,""mean_token_logprob"":-1.4532331228256226,""token_logprobs"":[-1.4532331228256226]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.515733242034912,""mean_token_logprob"":-2.515733242034912,""token_logprobs"":[-2.515733242034912]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.8282331228256226,""mean_token_logprob"":-1.8282331228256226,""token_logprobs"":[-1.8282331228256226]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5782331228256226,""mean_token_logprob"":-1.5782331228256226,""token_logprobs"":[-1.5782331228256226]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.765733242034912,""mean_token_logprob"":-3.765733242034912,""token_logprobs"":[-3.765733242034912]}]",A,false
592286,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3100098371505737,""mean_token_logprob"":-1.3100098371505737,""token_logprobs"":[-1.3100098371505737]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4350098371505737,""mean_token_logprob"":-1.4350098371505737,""token_logprobs"":[-1.4350098371505737]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.4350099563598633,""mean_token_logprob"":-2.4350099563598633,""token_logprobs"":[-2.4350099563598633]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.5600098371505737,""mean_token_logprob"":-1.5600098371505737,""token_logprobs"":[-1.5600098371505737]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-2.3100099563598633,""mean_token_logprob"":-2.3100099563598633,""token_logprobs"":[-2.3100099563598633]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.6850099563598633,""mean_token_logprob"":-2.6850099563598633,""token_logprobs"":[-2.6850099563598633]}]",A,false
